uid;state;path_row;main_class;class_name;def_cloud;julian_day;image_date;year;area_km;scene_id;source;satellite;sensor;uuid;publish_ye
937732;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,15927505;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b062c465-60ad-43b0-847f-bdda52846578;01/01/18
937733;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,077169182;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;6d41161d-a3b2-464a-ab06-5c6f44802477;01/01/18
937734;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,085538388;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;380561e1-9d50-46c2-9ed7-e30d2c55911c;01/01/18
937735;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,027268411;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;662411d3-aaaf-450a-89ce-b101e32f3a4c;01/01/18
937736;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,047960945;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;45496a37-11f8-4e44-8e27-a85c8cad602b;01/01/18
937739;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01282842;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a47dcda2-a1c4-45bd-8998-67b58028aec2;01/01/18
937741;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01446638;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e4f8dab3-80d0-401b-ac2c-6bf745472884;01/01/18
937742;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,027628242;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b076f38c-5cb7-4506-80da-4e99b820a15d;01/01/18
937744;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011425896;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;11ee24ba-5be1-4b60-ad01-bc4c5ca83a01;01/01/18
937746;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,06867856;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d30918ea-a3cd-40b6-aa6d-83cb56d3e527;01/01/18
937747;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,069488451;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;882d0951-3a07-4299-b03c-32e88542c5bf;01/01/18
937748;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,02451299;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;02af9f16-c141-43ad-95e5-7bdfa9a5352e;01/01/18
937750;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019455455;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d5679bea-f4cf-49b7-a140-5ad20aa4aa71;01/01/18
937751;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,090533396;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;1b65172c-8acd-4256-8f71-a8666c086792;01/01/18
937752;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016492653;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;52f92317-0d35-4929-9895-56fc153a1751;01/01/18
937753;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,049840226;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e6114ee2-3669-4331-941e-b0bf2faab17e;01/01/18
937754;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022357906;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;09e3e19f-e66f-4343-a4e4-1136b09651d9;01/01/18
937755;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,023053088;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a8a89067-566b-441f-a9c0-6c4508f06949;01/01/18
937757;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015675104;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;04b2bf75-65f1-45b5-8334-4306574ef374;01/01/18
937758;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,032937031;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;66574c91-59a1-43d0-811a-6b24f61f19a2;01/01/18
937759;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,017790945;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9d61b22b-2c78-4415-942e-9eed5b88d4c6;01/01/18
937760;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020463503;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;c9bdad04-2a5e-446b-838b-4e31ef77ed04;01/01/18
937762;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,040179797;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f01fdd06-5aac-4787-8d00-f62aec1625e7;01/01/18
937771;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,024897364;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;84685638-3696-4916-97dc-950411a3ac5f;01/01/18
937772;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01833465;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;02fff51e-2303-4df2-8bf1-9071af598d39;01/01/18
937773;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,048919706;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;acaf0b1f-b3d3-49bd-9b59-5320be4ba4e9;01/01/18
937774;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,034295787;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0fd697d3-3e50-4c28-879f-1d3def62a6de;01/01/18
937837;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,029669584;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;c0158354-34a8-4961-bcb7-dc56940bbac5;01/01/18
937844;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,027554321;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b8b8c0f7-fc4a-4c87-a762-f222512d74b2;01/01/18
937845;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011945342;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ee32bb62-e074-4ac5-9050-660edccba9a3;01/01/18
937846;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020942649;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d01ec108-838d-4a5f-9968-1cbb34781336;01/01/18
937847;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022768586;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e8c59d43-63d7-49d7-b5a1-080f60207f3a;01/01/18
937848;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,021026135;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;1ee9ddcb-54e7-4d83-a188-ff9863d4baae;01/01/18
937849;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018581076;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;64608253-6095-4189-8f10-6aca3909375e;01/01/18
937850;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019488318;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;25622b56-4c91-4c71-b444-04f89bc41451;01/01/18
937851;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,067652739;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a6d40f0c-716f-4134-93b5-7aa13a626440;01/01/18
937852;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011593926;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4ecd7172-2fa8-4060-b146-5c73318310a4;01/01/18
937853;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011771296;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;19217eea-270c-4896-9c82-5fd39bd73944;01/01/18
937854;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010754577;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f6d2c4b1-7529-469f-80aa-2f2a52c45946;01/01/18
937855;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,032839795;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7f4f52ca-90ec-4b78-963e-41b235517b16;01/01/18
937856;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010470799;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;24db7c77-2007-4c99-8a0c-cfa312911b49;01/01/18
937857;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,027878801;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b1e70958-98bc-47bd-8d54-bdb81c26bab9;01/01/18
937858;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,014648501;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7eae71bf-4eae-4cce-8817-9e1a6729fbcf;01/01/18
937859;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016049866;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7bbca3d8-2223-4cb3-b1d9-be5e055c25f1;01/01/18
937860;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,072545896;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;55a10972-149f-4492-93f7-6d7b2633a7d2;01/01/18
937861;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,024806878;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9be2d82e-1cc4-4fd2-b653-af4a3320c01d;01/01/18
937862;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016424221;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;70e8cd32-44b2-45ee-8912-b040d4e73f8e;01/01/18
937863;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018014816;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f93c2276-2878-4d9d-9e83-6c04f4068fac;01/01/18
937864;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,025834721;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;193898e1-9951-42f6-aefe-d912ed5ba8e0;01/01/18
937865;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018176268;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;27abb4b9-4d9c-4a91-b8a0-4b4c8638a3d6;01/01/18
937866;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015677077;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9ac773ab-db57-40a7-b2bc-06bbbdbc00ec;01/01/18
937867;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,044783302;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;703cd0ce-61a5-4b2d-907f-c4ade2252519;01/01/18
937868;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019789211;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;41ee1950-1acd-4ac5-9d54-7fb408fa3beb;01/01/18
937869;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010087634;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b1b06316-8ce1-4373-af0b-8240d711fd4e;01/01/18
937870;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,033656665;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f9ef0708-42dc-452b-b405-7670a41f0291;01/01/18
937871;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016497678;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;55711ba1-180d-49cb-af25-2f90fb1a23d6;01/01/18
937872;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,076665862;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;582c08d8-fef2-40a8-becd-061cb9665d5c;01/01/18
937873;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,270009366;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;56d4ea90-8687-4ff7-a379-de1c53abb55b;01/01/18
937874;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013243117;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;94d79e5b-5f1d-428b-bc0f-3c35b11be9ab;01/01/18
937875;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016097591;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f57eb5dc-14f9-4415-8886-2c7de3ede99b;01/01/18
937876;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,031540653;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;1c929e42-0235-40b1-9e69-4d5437efe09a;01/01/18
937877;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,054578457;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b4007460-29e2-4c8c-8581-48be9a1b8d8d;01/01/18
937878;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,062074606;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;2fbcffcf-1687-4f18-bfde-568fac0237df;01/01/18
937879;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01244137;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f7a78b37-cb7d-4d25-8782-d5ba4acec71d;01/01/18
937880;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,045181756;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ad0b88ca-0e71-4b05-a32f-2caba5894dbf;01/01/18
937881;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011239976;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;27f1af03-d63f-49e8-9700-e5638d20cdca;01/01/18
937882;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012032181;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;dc3c049c-ebcf-47b8-8a10-a59427c39c77;01/01/18
937883;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016070523;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4520a02d-1b64-49b1-9235-df970c18cd06;01/01/18
937884;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,023676051;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;05631f7c-8205-450e-a682-cc3f8946fce7;01/01/18
937885;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022016857;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ea54e8b0-6358-4a1f-ad1d-e3d9c9eba58d;01/01/18
937886;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018017713;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;451089aa-8de1-409c-aff2-00840b74382f;01/01/18
937887;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,024246206;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b3c814ee-b6e5-4dc3-b2ba-1243e238bdd7;01/01/18
937888;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019101283;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;98b5f143-05a3-429a-9dc1-c8481de2235b;01/01/18
937889;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,08563631;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;cbe57678-cde0-454f-ab6d-c1e64baa4bf6;01/01/18
937890;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011301541;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d001e0ef-5858-4eb2-a2b0-8e947aba62be;01/01/18
937891;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,093086147;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;683caf7a-88a0-4189-b594-eca38368205a;01/01/18
937892;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,028536367;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;8e0b2d8a-43d6-4d1a-b76e-5437bc5584ce;01/01/18
937893;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011748856;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4ce77f71-792a-44d4-9aae-e4adae254906;01/01/18
937894;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013607629;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;2ded4ec5-6e72-4098-82a6-ab36906d087c;01/01/18
937895;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015889932;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;1fbdce7c-1cc8-4db4-813b-631f660f6ee3;01/01/18
937896;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,021153429;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;eeff01e8-907c-46d1-b000-cdaeb03021d8;01/01/18
937897;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01809272;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7a9d2ba2-f4b8-4342-9b2e-3e47acc7e8cc;01/01/18
937898;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,02218498;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;584fff7d-deff-4486-8ac8-3e620405fb0a;01/01/18
937899;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,098876925;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4c247348-9400-449f-83c7-593d3c45e08c;01/01/18
937900;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015809936;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7cd3982f-604b-4b7b-b60b-54a4ca8c3252;01/01/18
937901;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,064769693;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;fae55faa-db31-4043-9418-c4ef499c1ece;01/01/18
937902;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012697984;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;f7a38019-5c9b-4f17-8db2-8b307960833f;01/01/18
937903;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016997936;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a21f879c-6384-494d-9ee1-e9f633b4247f;01/01/18
937904;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,027619262;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;447b21a9-3b79-4c74-94bc-1fbfd18ba2d5;01/01/18
937905;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,017741352;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d1642f99-a0ee-417f-a6eb-a9423b72d20e;01/01/18
937906;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01426072;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d00526f7-f183-4f19-9474-8473e1f5680a;01/01/18
937907;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,0244375;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9226622f-a5cb-4958-9ed1-61b24045d2ed;01/01/18
937908;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019394028;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;5fc9d36c-6e71-4d9f-9c69-371b56aebbc4;01/01/18
937909;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,027548859;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;67078032-9d06-4164-b1d1-8ddd19b42365;01/01/18
937910;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,034141366;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;44051b38-cb81-4540-9c8c-67240c5775c4;01/01/18
937911;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,023053195;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;90f5e9d9-3d32-44c2-8a4e-c3a25bd63dff;01/01/18
937912;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018858977;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;8955ea37-6a8d-4553-afe2-0c4eb6215ce2;01/01/18
937913;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,010135636;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;91e1f4b7-7d3c-47e8-ad29-994fbcca3c81;01/01/18
937914;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,024449633;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ebb987d8-4a37-494c-8c86-c839396e178f;01/01/18
937915;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,022569475;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7fe7edf6-8c9f-475b-82f8-1b2180eb00b8;01/01/18
937916;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,025112573;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d4d46478-0d38-42bd-ac37-f58f1bcb5884;01/01/18
937917;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012616929;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;60a75da0-f68f-4f39-adfb-0ec0b023ab6b;01/01/18
937918;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,069084189;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;39fd6c0b-6fe8-42de-88ec-2d41f3741a26;01/01/18
937919;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,013990945;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0b670811-7d5d-4655-940d-4ef0d49c18bc;01/01/18
937920;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,025713722;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d628e238-22b2-4612-bf04-d0b689caa218;01/01/18
937921;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,018729903;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;460c8d0b-cd22-4d53-9e49-f994dc9029cf;01/01/18
937922;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010120162;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4bbd365c-07e3-41a1-afed-b563a8ae92cb;01/01/18
937923;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,014642999;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d62f99aa-4331-4ce9-bb60-4431fdfd0704;01/01/18
937924;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,039031812;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4d914367-166f-48e3-9bae-f89fa05e9978;01/01/18
937925;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,051380427;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b09d5c92-5768-4d4a-b42b-f7665fdacadc;01/01/18
937926;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,017530571;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3738820a-41d7-433c-b1d2-f241f25ee46f;01/01/18
937927;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010553376;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e507e4fe-be94-457a-bfa0-f2d6120ad8bf;01/01/18
937928;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,01447383;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;779b1dfb-0395-4147-8607-633b846b5ff1;01/01/18
937929;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,020976024;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;4ead505b-c360-43c3-a696-57650d3090c0;01/01/18
937930;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019779646;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;21abe7a3-3de6-458b-8234-af38ba6be575;01/01/18
937931;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,034437361;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d80a5c0c-6067-468b-a5ab-bd6e593329af;01/01/18
937932;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019551999;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;72e9202f-6b72-4265-8c90-0063ab43436a;01/01/18
937933;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,032499518;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;48e0def1-2e65-4a83-882c-891963457279;01/01/18
937934;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,067041976;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7a09f1c1-0b8b-44d5-a38d-31cb2f97bea7;01/01/18
937935;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012069211;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3601adbb-1c16-4b19-b981-fe6c7df5be52;01/01/18
937936;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,015157466;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3eb7d9e2-1ef3-4991-b69a-895c4149502e;01/01/18
937939;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,052012569;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;658d5734-92e7-4b9b-a724-a6264a2564bd;01/01/18
937940;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,019460207;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;45ad3934-000f-4af7-a58f-221575d5a622;01/01/18
937941;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016486402;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7d7374f4-a0cf-461d-b477-ea14ace69ebc;01/01/18
937942;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,012242858;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;97734bb7-58c6-464d-99ba-0bc623d96e4d;01/01/18
937943;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,053409728;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d98c7f50-5f77-4bed-94bc-b90282ffd423;01/01/18
937944;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,02122968;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e9cefafe-dea7-4f6d-9353-7f717dc80878;01/01/18
937945;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,066181219;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;913cb012-d3eb-475b-a6a9-6372d17fc034;01/01/18
937946;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,016283325;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d7740ff8-84fc-4307-b974-6d5713a72a32;01/01/18
937947;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011110291;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ef3439ea-5c6a-4419-b9c2-4ea6824cddcc;01/01/18
937948;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,011250976;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;da948431-e643-4735-8756-8f961f438855;01/01/18
937949;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,042257758;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;0d332a93-2561-4612-b659-d9304b441869;01/01/18
937950;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,010836105;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;36b4ce78-0b04-47d0-8e9e-0dafc838de34;01/01/18
937952;SP;22077;desmatamento;d2018;;345;11/12/18;2018;0,012672476;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;78429d11-e5ad-4856-a308-1ac74e73394e;01/01/18
937953;PR;22077;desmatamento;d2018;;345;11/12/18;2018;0,029923407;1650;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;1ec19f14-de9a-4df6-a0ac-6eb35043d0e8;01/01/18
